Member_number,Date,itemDescription
4318,27/03/14,whole milk
3218,11/06/14,sugar
2772,19/08/14,red/blush wine
3823,10/12/14,frozen vegetables
1325,30/04/14,soda
1211,13/12/14,whole milk
1613,17/01/14,pastry
3706,17/11/14,pastry
3435,22/01/14,bottled water
1828,12/06/14,dessert
4204,11/11/14,whipped/sour cream
1004,01/07/14,frozen fish
1520,03/06/14,other vegetables
3031,01/12/14,specialty bar
2450,31/07/14,root vegetables
1878,02/01/14,dessert
3012,24/07/14,whole milk
3484,06/08/14,pickled vegetables
1908,30/05/14,zwieback
4126,18/10/14,hamburger meat
3359,07/06/14,butter
2747,17/09/14,bottled beer
2467,30/11/14,vinegar
4993,15/08/14,abrasive cleaner
1738,10/08/14,liquor (appetizer)
2755,30/10/14,chocolate
3035,21/02/14,curd
4267,12/11/14,newspapers
1907,20/04/14,rolls/buns
3568,14/08/14,newspapers
1798,29/05/14,bottled water
3289,02/02/14,sugar
4853,20/07/14,whipped/sour cream
2144,13/05/14,specialty bar
2079,26/08/14,domestic eggs
3689,10/09/14,rolls/buns
4913,06/11/14,whipped/sour cream
3830,01/04/14,domestic eggs
2829,07/07/14,soda
4138,07/10/14,chocolate marshmallow
3484,19/11/14,rolls/buns
2413,16/09/14,salty snack
2164,30/09/14,sugar
3393,02/07/14,frozen potato products
4325,03/03/14,specialty chocolate
1205,30/04/14,oil
4793,14/12/14,pastry
4194,23/02/14,bottled beer
2018,05/02/14,rolls/buns
1881,18/08/14,oil
3967,23/01/14,rolls/buns
4305,03/12/14,onions
2637,18/06/14,fruit/vegetable juice
2631,20/02/14,root vegetables
1630,22/10/14,rolls/buns
4860,30/05/14,fruit/vegetable juice
2014,07/06/14,brown bread
1197,19/03/14,waffles
1572,31/03/14,rolls/buns
1833,20/10/14,margarine
3737,05/09/14,bottled beer
3860,06/10/14,domestic eggs
1954,16/08/14,coffee
1923,02/02/14,pip fruit
1052,04/01/14,shopping bags
2773,30/05/14,margarine
2070,13/04/14,oil
2632,10/12/14,whole milk
4999,19/05/14,detergent
3158,04/10/14,bottled water
3763,15/07/14,chocolate
1740,26/07/14,white bread
3548,13/03/14,yogurt
2404,22/10/14,beverages
2258,19/10/14,soda
2795,19/03/14,snack products
1270,12/07/14,flower soil/fertilizer
4803,12/01/14,white bread
1542,08/12/14,popcorn
4929,08/05/14,waffles
4620,16/03/14,shopping bags
2836,06/11/14,root vegetables
1692,12/06/14,cake bar
4563,20/05/14,margarine
4210,17/03/14,shopping bags
1971,28/05/14,dessert
1280,13/04/14,spices
2632,22/06/14,sugar
3430,12/08/14,dishes
3554,15/01/14,make up remover
1924,22/11/14,shopping bags
1064,21/04/14,rolls/buns
3208,02/12/14,whole milk
1895,06/04/14,canned beer
1865,17/02/14,oil
4316,04/08/14,bottled water
3411,02/05/14,dessert
4855,27/08/14,rolls/buns
3782,15/01/14,curd
4394,13/11/14,detergent
2112,03/06/14,sliced cheese
3768,06/01/14,yogurt
1109,14/10/14,sugar
3850,14/06/14,misc. beverages
1466,24/05/14,root vegetables
3785,12/07/14,photo/film
3116,22/05/14,soda
3705,18/05/14,yogurt
4916,11/01/14,whole milk
3467,20/10/14,pastry
2523,11/10/14,rolls/buns
2916,12/08/14,whole milk
3675,15/11/14,whole milk
1206,03/02/14,hygiene articles
1621,28/08/14,butter milk
2629,09/07/14,whole milk
2712,15/08/14,yogurt
2486,19/04/14,dessert
3166,03/05/14,whole milk
3120,02/01/14,whole milk
4060,01/10/14,domestic eggs
4443,19/10/14,brown bread
2180,27/09/14,waffles
2552,11/07/14,shopping bags
4022,10/07/14,oil
2617,12/08/14,yogurt
2937,24/04/14,yogurt
3516,09/09/14,whipped/sour cream
3582,16/06/14,dessert
2022,28/03/14,newspapers
2345,09/06/14,candy
2837,05/11/14,soap
3715,04/04/14,whole milk
3010,13/06/14,shopping bags
2428,11/02/14,sugar
4512,12/08/14,soda
1194,16/01/14,bottled water
2492,14/03/14,butter milk
3732,14/07/14,shopping bags
1653,20/12/14,rolls/buns
3117,19/03/14,napkins
1506,25/12/14,pet care
3110,23/07/14,frozen potato products
2274,22/02/14,pastry
3074,03/11/14,mayonnaise
4969,09/09/14,shopping bags
2546,04/06/14,candy
4434,30/01/14,butter
2931,05/07/14,domestic eggs
1329,29/01/14,whipped/sour cream
3797,07/09/14,whole milk
1525,13/07/14,bottled beer
3704,03/12/14,frozen vegetables
3221,28/07/14,rolls/buns
1118,02/03/14,frozen vegetables
4891,02/06/14,dog food
2716,03/09/14,pastry
1083,15/07/14,soda
1345,08/04/14,rolls/buns
3122,16/04/14,bottled water
2306,17/03/14,shopping bags
1410,26/06/14,soda
2956,22/07/14,other vegetables
4389,22/04/14,fruit/vegetable juice
4946,24/04/14,fruit/vegetable juice
3893,19/05/14,rolls/buns
3401,17/03/14,chewing gum
3082,07/07/14,canned vegetables
2437,06/07/14,soda
3909,16/11/14,rolls/buns
3207,06/12/14,bottled beer
4526,19/12/14,other vegetables
1288,28/09/14,whole milk
1013,17/01/14,napkins
1615,07/06/14,white bread
3956,26/10/14,sugar
1868,19/03/14,fruit/vegetable juice
2863,03/03/14,whipped/sour cream
3052,26/10/14,hard cheese
2612,02/06/14,specialty bar
4362,22/01/14,curd
4512,28/05/14,seasonal products
4176,11/06/14,rolls/buns
1766,15/04/14,canned beer
4261,29/05/14,dessert
4683,02/03/14,domestic eggs
1443,25/08/14,bottled water
1692,26/07/14,fruit/vegetable juice
2283,22/11/14,white bread
3562,17/12/14,male cosmetics
1004,10/06/14,red/blush wine
1405,14/05/14,whole milk
2141,24/04/14,sugar
2954,17/07/14,rolls/buns
2230,14/07/14,bottled water
1765,12/06/14,pasta
4735,27/03/14,honey
3603,20/07/14,UHT-milk
1774,10/08/14,cereals
4018,30/10/14,bottled water
2437,25/02/14,soda
2847,28/04/14,spices
3832,07/06/14,bottled water
4433,19/10/14,curd
2358,26/06/14,shopping bags
2540,23/07/14,napkins
2298,12/04/14,roll products 
4618,28/02/14,fruit/vegetable juice
4667,05/03/14,white wine
4527,14/10/14,rolls/buns
1521,11/09/14,salty snack
3403,21/01/14,baking powder
3831,29/03/14,yogurt
3141,04/01/14,other vegetables
2732,04/03/14,soda
3905,04/04/14,whole milk
3100,16/04/14,curd
1549,17/07/14,bottled water
3726,03/09/14,mustard
1429,19/10/14,yogurt
2928,04/11/14,brown bread
3482,13/01/14,oil
2410,06/12/14,root vegetables
4448,11/12/14,whole milk
3095,08/05/14,newspapers
4445,25/04/14,light bulbs
3148,23/04/14,UHT-milk
4746,08/07/14,sugar
2814,10/06/14,butter
4494,08/11/14,frozen dessert
2631,29/09/14,hair spray
3021,15/11/14,soups
1530,05/09/14,sliced cheese
4202,12/07/14,rolls/buns
3931,22/06/14,frozen vegetables
1644,13/07/14,brown bread
3149,25/01/14,pastry
2122,06/04/14,soda
3831,01/03/14,bottled water
3583,21/03/14,Instant food products
3848,28/02/14,chewing gum
1264,11/12/14,white bread
2060,25/05/14,soups
4116,12/10/14,yogurt
4727,12/04/14,rolls/buns
1692,04/05/14,sugar
4370,12/02/14,domestic eggs
1355,29/03/14,soda
2549,20/08/14,potato products
2612,11/06/14,pastry
1094,11/12/14,detergent
2932,10/11/14,rolls/buns
4402,09/10/14,newspapers
3942,06/05/14,rolls/buns
2644,29/03/14,chocolate
3116,12/03/14,frozen vegetables
1188,04/07/14,cleaner
1387,31/05/14,soda
4468,12/03/14,bottled water
1652,06/12/14,canned beer
1234,16/03/14,margarine
3480,31/08/14,white wine
3946,19/04/14,roll products 
2784,10/08/14,coffee
3743,13/08/14,brown bread
2313,02/05/14,dishes
2746,17/01/14,brown bread
4543,11/05/14,hard cheese
1692,11/11/14,ready soups
4163,16/02/14,newspapers
1379,21/09/14,rolls/buns
1442,01/10/14,candles
3517,21/08/14,margarine
2177,29/06/14,salty snack
2086,08/01/14,butter
1169,01/11/14,detergent
4113,13/03/14,UHT-milk
4807,03/04/14,bottled beer
3688,09/02/14,whipped/sour cream
4252,25/12/14,newspapers
1136,25/05/14,shopping bags
3590,31/10/14,bottled beer
3523,16/10/14,other vegetables
2801,10/10/14,bottled water
3264,11/10/14,onions
4033,18/03/14,frozen vegetables
4944,26/08/14,dishes
1740,13/07/14,rolls/buns
1108,25/06/14,specialty cheese
3327,03/08/14,chocolate marshmallow
2148,06/12/14,whole milk
1932,02/06/14,onions
1943,16/09/14,UHT-milk
1416,04/03/14,long life bakery product
1592,28/11/14,rolls/buns
1452,31/05/14,mayonnaise
2138,12/12/14,rolls/buns
3482,30/07/14,root vegetables
3499,13/06/14,whole milk
1668,25/07/14,bottled water
2298,15/04/14,margarine
1214,08/07/14,waffles
1937,18/04/14,specialty bar
2312,14/02/14,pastry
2469,17/06/14,photo/film
4826,02/03/14,curd
2127,16/04/14,margarine
3409,15/05/14,whipped/sour cream
1162,05/04/14,coffee
4723,28/08/14,rice
2254,02/03/14,newspapers
3684,28/08/14,butter
2746,03/08/14,white bread
1275,10/06/14,pastry
1654,26/11/14,other vegetables
4463,08/06/14,bottled beer
2658,28/09/14,rolls/buns
3018,17/11/14,packaged fruit/vegetables
3934,24/09/14,bottled beer
1426,03/10/14,yogurt
2898,10/06/14,soda
2004,09/05/14,butter
2551,11/01/14,curd
1816,21/08/14,canned beer
3992,12/04/14,dessert
1211,12/12/14,domestic eggs
3356,26/06/14,butter
4690,17/12/14,rolls/buns
2540,11/11/14,cream cheese 
1948,04/01/14,other vegetables
2146,22/10/14,organic products
4406,16/08/14,shopping bags
4769,20/08/14,whipped/sour cream
2371,07/09/14,nuts/prunes
2986,28/03/14,other vegetables
4084,23/04/14,packaged fruit/vegetables
2218,13/05/14,root vegetables
4649,19/09/14,fruit/vegetable juice
2722,26/07/14,sweet spreads
1259,24/06/14,berries
3129,02/04/14,coffee
1223,20/09/14,flour
1457,12/05/14,white bread
2987,16/04/14,coffee
3811,23/03/14,canned beer
3899,22/04/14,brown bread
3013,12/05/14,brown bread
1456,01/07/14,hygiene articles
3616,08/10/14,salty snack
2612,30/05/14,bottled water
3505,05/08/14,soft cheese
4221,01/06/14,frozen meals
4540,26/12/14,coffee
3356,08/11/14,canned beer
3281,19/04/14,napkins
2092,17/12/14,bottled water
2620,19/04/14,whipped/sour cream
4456,01/05/14,soda
1253,01/03/14,liqueur
4925,18/12/14,rolls/buns
3663,19/12/14,cream cheese 
2539,23/11/14,yogurt
3809,11/11/14,detergent
3587,18/02/14,soda
4103,22/12/14,curd
3137,23/02/14,sugar
4368,22/05/14,yogurt
4660,23/01/14,specialty chocolate
3967,07/03/14,soda
4193,30/04/14,whole milk
4243,29/12/14,whipped/sour cream
1495,10/11/14,misc. beverages
4813,15/05/14,rolls/buns
2445,29/10/14,fruit/vegetable juice
2213,25/08/14,white bread
4591,11/07/14,sliced cheese
4663,24/02/14,flower (seeds)
4526,28/10/14,sliced cheese
4367,28/09/14,shopping bags
4877,19/05/14,canned vegetables
4814,18/01/14,yogurt
3145,15/08/14,whole milk
1589,27/08/14,root vegetables
2273,13/11/14,rolls/buns
4339,20/11/14,domestic eggs
2954,28/05/14,soda
2935,04/02/14,bottled water
1618,14/05/14,whipped/sour cream
1745,22/03/14,yogurt
1689,09/12/14,cake bar
2560,01/12/14,other vegetables
1779,13/01/14,newspapers
1822,24/01/14,semi-finished bread
1711,23/05/14,herbs
1020,12/08/14,shopping bags
4538,19/08/14,hard cheese
3138,24/05/14,coffee
4030,20/05/14,onions
4453,07/11/14,whole milk
1167,01/11/14,other vegetables
3302,10/03/14,whole milk
4398,12/03/14,long life bakery product
1731,26/10/14,long life bakery product
2796,16/02/14,oil
3102,28/11/14,shopping bags
1801,06/12/14,sugar
2909,23/07/14,specialty chocolate
4256,09/05/14,oil
3751,11/01/14,pet care
3758,14/06/14,domestic eggs
2218,06/09/14,canned beer
1320,07/01/14,processed cheese
2116,13/02/14,other vegetables
3594,05/11/14,misc. beverages
3989,18/10/14,rolls/buns
4864,03/12/14,brown bread
2100,20/03/14,butter
1263,19/10/14,bottled beer
1286,02/07/14,root vegetables
2870,04/09/14,yogurt
3256,17/12/14,toilet cleaner
2617,22/02/14,yogurt
1635,20/12/14,shopping bags
4401,24/02/14,ice cream
4931,18/06/14,root vegetables
4641,05/09/14,cereals
1715,18/10/14,domestic eggs
2536,10/06/14,white bread
4108,13/09/14,chewing gum
4481,19/09/14,brown bread
2196,25/03/14,flour
2446,24/09/14,whole milk
4797,27/01/14,soft cheese
2802,28/07/14,canned beer
3255,20/11/14,UHT-milk
2432,25/02/14,domestic eggs
4592,28/03/14,other vegetables
4148,28/09/14,UHT-milk
2541,12/09/14,mayonnaise
3570,13/07/14,soda
1839,10/04/14,bottled beer
1793,27/10/14,other vegetables
3914,28/11/14,rolls/buns
4995,16/03/14,dish cleaner
3026,29/10/14,semi-finished bread
4486,07/07/14,herbs
1413,14/12/14,soda
1995,02/07/14,frozen dessert
1036,20/01/14,vinegar
3104,22/01/14,white wine
2045,05/04/14,pickled vegetables
1490,18/10/14,soft cheese
4246,28/06/14,root vegetables
2537,23/02/14,bottled beer
4413,07/09/14,margarine
2072,18/02/14,salty snack
2219,13/09/14,whipped/sour cream
3691,24/02/14,bottled beer
4832,18/02/14,white bread
1170,03/06/14,shopping bags
1198,22/03/14,napkins
1606,12/01/14,canned beer
3680,22/02/14,fruit/vegetable juice
1477,14/03/14,beverages
1197,12/05/14,whipped/sour cream
2699,07/05/14,soda
2042,10/09/14,other vegetables
3898,10/11/14,whipped/sour cream
4501,01/10/14,processed cheese
3233,26/10/14,waffles
4947,02/02/14,frozen potato products
4314,25/10/14,bottled water
4391,30/04/14,shopping bags
4520,11/02/14,margarine
1075,19/06/14,canned fish
2320,08/12/14,yogurt
3019,13/12/14,brown bread
1516,20/02/14,shopping bags
4310,04/01/14,bottled water
4788,10/02/14,candy
3761,07/08/14,whipped/sour cream
2172,21/06/14,yogurt
4939,16/02/14,bottled beer
3112,08/05/14,oil
1988,30/03/14,curd
3744,03/11/14,processed cheese
3545,29/11/14,curd
1801,21/08/14,brown bread
2014,07/09/14,frozen vegetables
1818,12/04/14,frozen vegetables
4121,27/01/14,bottled water
4416,03/03/14,whipped/sour cream
4315,19/04/14,canned beer
3537,10/08/14,cookware
1496,26/04/14,hygiene articles
1424,30/01/14,long life bakery product
2870,14/12/14,whole milk
4573,08/06/14,pot plants
4603,12/02/14,cat food
3248,13/05/14,chicken
4458,27/01/14,spread cheese
3517,03/01/14,brown bread
3469,04/02/14,other vegetables
4863,03/09/14,sugar
4076,18/11/14,bathroom cleaner
1457,02/12/14,cat food
1568,09/01/14,domestic eggs
1231,29/09/14,margarine
4086,17/06/14,root vegetables
2311,01/02/14,canned beer
3498,07/03/14,butter
4249,01/03/14,shopping bags
4741,13/04/14,butter
3286,18/08/14,herbs
1865,29/03/14,napkins
1991,12/03/14,coffee
2289,08/02/14,beverages
4080,10/11/14,salty snack
4692,18/08/14,processed cheese
1384,24/01/14,domestic eggs
1275,19/06/14,butter
1536,30/07/14,tropical fruit
1170,13/09/14,whipped/sour cream
1978,15/10/14,yogurt
2663,15/11/14,shopping bags
3178,01/02/14,candy
3039,15/10/14,canned beer
4206,11/12/14,margarine
3893,09/10/14,newspapers
4963,29/12/14,whole milk
1829,12/10/14,mustard
1716,31/05/14,chocolate
1575,05/04/14,whole milk
3900,23/01/14,pasta
4076,07/04/14,whole milk
3420,15/10/14,other vegetables
1887,24/05/14,bottled beer
4376,15/02/14,rolls/buns
4837,07/07/14,hard cheese
3698,01/03/14,shopping bags
3288,22/04/14,other vegetables
3044,20/05/14,shopping bags
3877,27/06/14,rolls/buns
2040,01/05/14,packaged fruit/vegetables
2557,19/10/14,white bread
4672,21/11/14,chocolate
1559,09/08/14,other vegetables
4340,27/06/14,chocolate
1393,21/07/14,yogurt
3695,20/01/14,pastry
3078,17/12/14,detergent
4937,06/09/14,whipped/sour cream
1638,14/08/14,chewing gum
1908,19/12/14,soft cheese
2104,25/09/14,berries
3566,16/01/14,hygiene articles
2279,25/11/14,coffee
1033,18/04/14,dessert
3146,27/06/14,cat food
4121,06/06/14,whipped/sour cream
3798,15/02/14,soda
3939,25/09/14,abrasive cleaner
3473,02/08/14,shopping bags
1750,17/07/14,dog food
3994,02/12/14,onions
3916,24/05/14,dishes
3779,27/09/14,butter milk
2547,12/02/14,tropical fruit
4392,17/01/14,other vegetables
3554,05/11/14,salty snack
4534,15/10/14,pastry
2040,31/07/14,white bread
4575,03/05/14,shopping bags
3086,14/04/14,yogurt
4479,02/07/14,waffles
3022,24/04/14,yogurt
3248,09/11/14,shopping bags
4501,08/09/14,dessert
1023,17/05/14,frozen meals
4380,13/11/14,soft cheese
1829,19/04/14,yogurt
3745,25/03/14,cream cheese 
1127,05/04/14,soda
4943,22/10/14,rolls/buns
3294,22/11/14,coffee
2031,08/01/14,detergent
1641,17/08/14,candy
1114,04/09/14,shopping bags
1910,01/10/14,sugar
4340,27/10/14,berries
2937,10/01/14,pastry
2727,01/01/14,frozen potato products
2812,08/12/14,whipped/sour cream
4659,22/04/14,whole milk
4091,06/06/14,bottled beer
2915,04/11/14,flour
2795,03/05/14,canned beer
1781,24/01/14,shopping bags
2476,24/08/14,coffee
3405,20/08/14,cream cheese 
3243,02/01/14,pot plants
4972,21/12/14,frozen vegetables
1574,12/02/14,bottled beer
2579,25/10/14,bathroom cleaner
4322,03/04/14,bottled water
2784,24/12/14,cling film/bags
1435,17/04/14,whipped/sour cream
1471,21/08/14,whole milk
2761,24/07/14,rice
2807,13/10/14,bottled water
4561,18/06/14,UHT-milk
2184,18/12/14,soda
2053,19/08/14,soda
4400,21/01/14,shopping bags
3429,10/03/14,root vegetables
2771,08/05/14,napkins
1268,19/10/14,canned fish
3235,22/10/14,skin care
3816,19/05/14,dog food
2697,17/02/14,dishes
4960,19/10/14,dishes
4334,29/01/14,whole milk
1462,18/01/14,sugar
1613,19/11/14,salt
3120,08/11/14,bottled water
3396,24/10/14,whipped/sour cream
4403,30/04/14,dental care
2432,19/01/14,pickled vegetables
4397,27/12/14,dessert
4700,06/02/14,bottled beer
2559,27/10/14,bottled beer
3759,29/08/14,shopping bags
4470,13/06/14,rolls/buns
1636,20/05/14,napkins
4870,21/02/14,bottled beer
3125,05/10/14,oil
1929,15/11/14,candy
2871,21/04/14,roll products 
3278,29/11/14,specialty chocolate
2656,05/06/14,yogurt
3850,07/01/14,pickled vegetables
1789,01/01/14,candles
2390,18/01/14,other vegetables
1162,18/01/14,yogurt
4426,24/04/14,ice cream
2339,28/03/14,dishes
2277,24/07/14,red/blush wine
3863,05/04/14,bottled water
4596,22/04/14,canned vegetables
4066,02/12/14,whole milk
4312,19/07/14,whole milk
2804,05/07/14,brown bread
2981,05/06/14,canned beer
1682,27/04/14,fruit/vegetable juice
4586,16/08/14,specialty bar
2011,16/04/14,shopping bags
2147,24/04/14,popcorn
3476,30/06/14,pasta
3734,16/12/14,rolls/buns
4505,27/11/14,soda
1333,26/06/14,butter
3990,16/05/14,butter
3137,13/07/14,rolls/buns
2949,25/03/14,bottled water
4838,09/08/14,honey
3303,21/12/14,margarine
1803,06/04/14,instant coffee
2348,22/11/14,yogurt
2193,05/01/14,bottled beer
2693,21/05/14,mayonnaise
2885,26/12/14,long life bakery product
2629,29/04/14,frozen vegetables
1966,10/10/14,bottled water
4638,11/08/14,shopping bags
4695,11/05/14,soda
3523,04/05/14,domestic eggs
3592,20/12/14,cream cheese 
1871,14/12/14,cream cheese 
4387,06/09/14,curd cheese
1078,28/08/14,soda
2989,10/09/14,flour
1237,22/02/14,misc. beverages
2043,03/02/14,curd
3936,27/06/14,domestic eggs
4338,14/04/14,pudding powder
4270,01/07/14,whole milk
1950,09/09/14,dessert
2940,11/01/14,sliced cheese
1287,08/11/14,flower (seeds)
1990,07/03/14,whole milk
1346,09/04/14,rolls/buns
1404,28/09/14,photo/film
3980,31/05/14,soda
2917,27/05/14,rolls/buns
4196,06/11/14,newspapers
4941,13/04/14,newspapers
2085,03/01/14,domestic eggs
4624,21/08/14,other vegetables
3864,01/05/14,cooking chocolate
3697,04/10/14,brown bread
4624,13/08/14,softener
2673,22/04/14,yogurt
3943,03/04/14,condensed milk
2432,24/08/14,brown bread
2901,20/06/14,chocolate
4440,01/03/14,newspapers
4934,13/10/14,bottled beer
4256,19/05/14,bottled water
1246,13/06/14,berries
2305,18/10/14,shopping bags
4308,22/10/14,yogurt
2262,10/09/14,waffles
4963,09/02/14,hygiene articles
4550,14/01/14,long life bakery product
1734,07/11/14,yogurt
1050,10/10/14,hygiene articles
